system:time_start,SWIR1
"Apr 13, 2000","1,914"
"Apr 21, 2000","2,131"
"Apr 29, 2000","2,161"
"May 7, 2000",
"May 15, 2000","1,708"
"May 23, 2000",
"May 31, 2000","1,462"
"Jun 8, 2000",
"Jun 24, 2000","1,456"
"Jul 2, 2000",
"Jul 18, 2000",
"Aug 3, 2000",
"Aug 11, 2000",
"Aug 19, 2000","1,473"
"Aug 27, 2000",
"Sep 4, 2000","1,392"
"Sep 12, 2000","1,500"
"Sep 20, 2000",
"Oct 22, 2000","1,741"
"Nov 15, 2000",
"Nov 23, 2000",
"Dec 1, 2000",995
"Dec 17, 2000","1,056"
"Dec 25, 2000",616
"Jan 2, 2001","1,052"
"Jan 10, 2001",886
"Feb 11, 2001",
"Feb 19, 2001","1,137"
"Feb 27, 2001","1,052"
"Mar 15, 2001",
"Apr 24, 2001",812
"May 2, 2001",
"May 10, 2001",
"May 18, 2001",
"Jun 3, 2001","1,690"
"Jun 19, 2001",
"Jun 27, 2001",
"Jul 5, 2001","1,766"
"Jul 13, 2001","1,661"
"Jul 21, 2001",
"Aug 6, 2001","1,632"
"Aug 14, 2001","1,597"
"Aug 22, 2001",
"Sep 15, 2001","1,456"
"Sep 23, 2001",
"Oct 1, 2001","1,543"
"Oct 17, 2001",
"Nov 10, 2001",
"Dec 4, 2001",
"Dec 12, 2001",
"Dec 20, 2001",654
"Dec 28, 2001",
"Jan 13, 2002",811
"Jan 29, 2002",
"Feb 14, 2002",
"Feb 22, 2002",
"Mar 2, 2002",955
"Mar 18, 2002",
"Apr 19, 2002",
"May 21, 2002","2,431"
"Jun 6, 2002","1,671"
"Jun 14, 2002","1,430"
"Jun 22, 2002",
"Jun 30, 2002","1,457"
"Jul 8, 2002","1,490"
"Jul 16, 2002","1,547"
"Jul 24, 2002",
"Aug 1, 2002",
"Aug 9, 2002","1,537"
"Aug 25, 2002","1,398"
"Sep 10, 2002","1,145"
"Sep 18, 2002",
"Sep 26, 2002","1,454"
"Oct 12, 2002",
"Oct 20, 2002",301
"Nov 5, 2002","1,922"
"Nov 29, 2002",
"Dec 7, 2002",
"Dec 23, 2002",
"Dec 31, 2002",927
"Jan 8, 2003",668
"Jan 16, 2003",840
"Feb 9, 2003",
"Feb 17, 2003",996
"Feb 25, 2003",988
"Mar 5, 2003",995
"Mar 13, 2003",
"Mar 29, 2003","1,056"
"Apr 6, 2003",643
"Apr 14, 2003",
"Apr 22, 2003","2,199"
"Apr 30, 2003","2,353"
"May 8, 2003","2,376"
"May 16, 2003","2,012"
"May 24, 2003","1,545"
"Jun 1, 2003","1,638"
"Jul 3, 2003","1,494"
"Jul 19, 2003",
"Jul 27, 2003",
"Aug 4, 2003",
"Aug 12, 2003",
"Aug 20, 2003",
"Aug 28, 2003",
"Sep 5, 2003","1,377"
"Sep 29, 2003",314
"Oct 7, 2003","1,629"
"Oct 15, 2003",
"Nov 8, 2003",784
"Nov 24, 2003",
"Dec 2, 2003",906
"Dec 10, 2003",
"Dec 26, 2003",816
"Jan 3, 2004",426
"Jan 19, 2004",937
"Jan 27, 2004","1,023"
"Feb 4, 2004",924
"Feb 12, 2004",
"Feb 28, 2004",
"Mar 15, 2004","1,228"
"Mar 23, 2004",903
"Mar 31, 2004",844
"Apr 8, 2004",
"Apr 16, 2004",
"Apr 24, 2004","2,161"
"May 2, 2004",
"May 10, 2004","1,286"
"May 18, 2004","1,943"
"May 26, 2004",
"Jun 3, 2004","1,517"
"Jun 11, 2004",
"Jun 19, 2004","1,759"
"Jun 27, 2004",
"Jul 13, 2004",
"Jul 21, 2004","1,481"
"Jul 29, 2004",
"Aug 6, 2004","1,470"
"Aug 14, 2004","1,391"
"Aug 22, 2004",
"Aug 30, 2004",530
"Sep 23, 2004","1,194"
"Oct 9, 2004","1,343"
"Oct 17, 2004",
"Oct 25, 2004",
"Nov 2, 2004",
"Nov 18, 2004","1,188"
"Nov 26, 2004","1,614"
"Dec 4, 2004",
"Jan 5, 2005",842
"Jan 13, 2005",
"Feb 22, 2005",
"Mar 2, 2005",973
"Mar 18, 2005",932
"Mar 26, 2005",747
"Apr 3, 2005",921
"Apr 11, 2005",
"Apr 19, 2005",
"May 5, 2005",
"May 29, 2005",
"Jun 22, 2005","1,489"
"Jul 8, 2005","1,537"
"Jul 16, 2005",
"Jul 24, 2005","1,031"
"Aug 1, 2005","1,540"
"Aug 9, 2005",
"Aug 25, 2005",
"Sep 2, 2005",
"Sep 10, 2005",
"Sep 18, 2005","1,556"
"Sep 26, 2005","1,319"
"Oct 20, 2005",733
"Oct 28, 2005","1,408"
"Nov 21, 2005",
"Dec 7, 2005",
"Feb 9, 2006",
"Feb 17, 2006",
"Feb 25, 2006",968
"Mar 29, 2006",
"Apr 14, 2006","2,057"
"Apr 22, 2006",
"Apr 30, 2006",
"May 16, 2006",336
"May 24, 2006",
"Jun 1, 2006","1,613"
"Jun 17, 2006",
"Jun 25, 2006","1,592"
"Jul 3, 2006","1,512"
"Jul 11, 2006","1,457"
"Jul 19, 2006",
"Jul 27, 2006",
"Aug 4, 2006",
"Aug 12, 2006",
"Aug 20, 2006","1,363"
"Aug 28, 2006",
"Sep 5, 2006","1,444"
